StartDate,Code,MidasTripActionID,Nutrients > Ammonium_NH4,Nutrients > Nitrate_Nitrite,Nutrients > Nitrate_NO3,Nutrients > Nitrite_NO2,Nutrients > Phosphate_PO4,Nutrients > Silicate_SiO4,Pigments > 19But_Fucoxanthin,Pigments > 19Hex_Fucoxanthin,Pigments > Alloxanthin,Pigments > Antheraxanthin,Pigments > Anthoxanthin,Pigments > Beta_Carotene,Pigments > Chlorophyll_a,Pigments > Chlorophyll_b,Pigments > Chlorophyll_c2,Pigments > Chlorophyll_c2c1,Pigments > Chlorophyll_c3,Pigments > Chlorophyllide_a,Pigments > Diadinoxanthin,Pigments > Diatoxanthin,Pigments > Echinenone,Pigments > Fucoxanthin,Pigments > Lutein,Pigments > Neoxanthin,Pigments > Peridinin,Pigments > Pheophorbide_a,Pigments > Pheophytin_a,Pigments > Pheophytin_b,Pigments > Prasinoxanthin,Pigments > Violaxanthin,Pigments > Zeaxanthin,SPM > SPM,TotalObservations
29-Oct-07,ZG02,13930,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Oct-07,330,13933,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Oct-07,780,13936,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Oct-07,710,13939,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Oct-07,700,13942,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Oct-07,230,13945,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Oct-07,130,13948,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
27-Nov-07,120,14020,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
27-Nov-07,215,14027,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
27-Nov-07,230,14029,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
27-Nov-07,700,14032,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
27-Nov-07,130,14038,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Dec-07,130,14093,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Dec-07,230,14095,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Dec-07,700,14102,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Dec-07,710,14105,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Dec-07,780,14108,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Dec-07,330,19943,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Dec-07,ZG02,14114,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Dec-07,215,14117,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Dec-07,120,14123,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Jan-08,120,14140,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Jan-08,215,14143,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Jan-08,ZG02,14146,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Jan-08,330,14149,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Jan-08,780,14152,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Jan-08,710,14155,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Jan-08,700,14158,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Jan-08,230,14161,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
29-Jan-08,130,14164,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
22-Feb-08,120,14247,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
22-Feb-08,215,14252,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
22-Feb-08,710,14258,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
22-Feb-08,700,14265,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
22-Feb-08,230,14255,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
22-Feb-08,130,14268,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jun-08,120,14953,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jun-08,215,14956,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jun-08,ZG02,14961,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jun-08,330,14964,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jun-08,780,14969,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jun-08,710,14972,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jun-08,230,14980,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jun-08,130,14983,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jul-08,130,19944,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jul-08,W02,15001,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
17-Jul-08,120,15005,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jul-08,W03,15007,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
17-Jul-08,215,15009,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jul-08,ZG02,15012,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jul-08,330,15015,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jul-08,780,15018,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jul-08,710,15021,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jul-08,700,15024,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
17-Jul-08,W01,15027,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
17-Jul-08,230,15029,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Aug-08,W02,15051,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
18-Aug-08,120,15053,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Aug-08,W03,15056,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
18-Aug-08,215,15059,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Aug-08,ZG02,15062,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Aug-08,330,15065,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Aug-08,780,15068,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Aug-08,710,15073,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Aug-08,700,15076,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
18-Aug-08,W01,15079,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
18-Aug-08,130,15081,,,,,,,,,1,,,,1,1,,1,1,,1,1,,1,1,1,1,,,,,,1,,12
26-Sep-08,W02,15117,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
26-Sep-08,W03,15129,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
26-Sep-08,W01,15138,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
20-Oct-08,130,15525,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
20-Oct-08,700,15534,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
20-Oct-08,780,15540,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
20-Oct-08,330,15543,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
20-Oct-08,215,15549,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
26-Jan-09,130,15689,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
26-Jan-09,230,15691,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
26-Jan-09,700,15693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
26-Jan-09,710,15695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
26-Jan-09,780,15697,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
26-Jan-09,330,15699,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
26-Jan-09,ZG02,15706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
26-Jan-09,215,15711,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
26-Jan-09,120,15713,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
23-Feb-09,120,15763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
23-Feb-09,215,15766,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
23-Feb-09,ZG02,15769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
23-Feb-09,330,15772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
23-Feb-09,780,15775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
23-Feb-09,710,15778,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
23-Feb-09,700,15781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
23-Feb-09,230,15784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
23-Feb-09,130,15787,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Mar-09,130,15869,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Mar-09,230,15872,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Mar-09,700,15875,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Mar-09,710,15878,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Mar-09,780,15881,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Mar-09,330,15884,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Mar-09,ZG02,15887,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Mar-09,215,15891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
30-Mar-09,120,15894,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
27-Apr-09,130,16090,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
27-Apr-09,230,16092,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
27-Apr-09,120,16096,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
27-Apr-09,215,16108,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
27-Apr-09,ZG02,16115,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
27-Apr-09,330,16133,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
27-Apr-09,780,16139,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
27-Apr-09,780,16141,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
27-Apr-09,700,16152,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
18-May-09,130,16428,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
18-May-09,230,16431,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
18-May-09,700,16437,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
18-May-09,710,16440,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
18-May-09,780,16443,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
18-May-09,330,16450,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
19-May-09,ZG02,16458,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
19-May-09,215,16464,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
19-May-09,120,16467,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,,14
22-Jun-09,120,16678,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
22-Jun-09,215,16681,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
22-Jun-09,ZG02,16684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
22-Jun-09,330,16687,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
22-Jun-09,780,16690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
22-Jun-09,710,16693,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
22-Jun-09,700,16696,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
22-Jun-09,230,16699,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
22-Jun-09,130,16702,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
28-Jul-09,130,16826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
28-Jul-09,230,16829,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
28-Jul-09,700,16831,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
28-Jul-09,710,16834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
28-Jul-09,780,16837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
28-Jul-09,330,16840,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
28-Jul-09,215,16843,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
28-Jul-09,ZG02,16846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
28-Jul-09,120,16850,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
20-Aug-09,120,16992,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
20-Aug-09,215,16995,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
20-Aug-09,ZG02,17001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
20-Aug-09,330,17007,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
20-Aug-09,780,17010,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
20-Aug-09,700,17016,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
14-Sep-09,130,17070,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
14-Sep-09,230,17073,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
14-Sep-09,700,17076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
14-Sep-09,710,17079,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
14-Sep-09,215,17082,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
14-Sep-09,120,17085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
30-Nov-09,130,17283,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Nov-09,230,17285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
30-Nov-09,700,17289,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Nov-09,710,17293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
30-Nov-09,780,17297,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Nov-09,330,17301,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Nov-09,ZG02,17305,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Nov-09,215,17309,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
30-Nov-09,120,17313,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
18-Dec-09,130,17328,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
18-Dec-09,230,17331,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
18-Dec-09,215,17334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
18-Dec-09,120,17338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
18-Dec-09,700,17341,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
18-Dec-09,710,17344,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
14-Apr-10,120,17992,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
14-Apr-10,215,18012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
14-Apr-10,330,18016,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
14-Apr-10,710,18022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
14-Apr-10,700,18027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
14-Apr-10,780,20638,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
14-Apr-10,230,18033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
14-Apr-10,130,18040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
17-May-10,130,18144,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
17-May-10,230,18147,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
17-May-10,700,18149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
17-May-10,710,18153,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
17-May-10,780,18156,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
17-May-10,330,18159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
17-May-10,ZG02,18162,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
17-May-10,215,18165,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
17-May-10,120,18173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
22-Jun-10,120,18236,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
22-Jun-10,215,18270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
22-Jun-10,ZG02,18273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
22-Jun-10,330,18276,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
22-Jun-10,780,18279,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
22-Jun-10,710,18284,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
22-Jun-10,700,18289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
22-Jun-10,230,18295,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
22-Jun-10,130,18298,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
13-Jul-10,130,18343,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
13-Jul-10,230,18346,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
13-Jul-10,120,18352,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
13-Jul-10,700,18366,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
13-Jul-10,710,18369,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
13-Jul-10,330,18372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
23-Aug-10,130,20639,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
23-Aug-10,230,20640,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
23-Aug-10,700,20641,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
20-Sep-10,130,18710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
20-Sep-10,230,18713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
20-Sep-10,120,18719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
20-Sep-10,215,18726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
20-Sep-10,ZG02,18729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
20-Sep-10,330,18732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
20-Sep-10,780,18735,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
20-Sep-10,710,18738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
20-Sep-10,700,18742,,,,,,,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,15
11-Oct-10,120,18775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
11-Oct-10,215,18805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
11-Oct-10,330,18808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
11-Oct-10,780,18811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
11-Oct-10,710,18814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
11-Oct-10,700,18821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
11-Oct-10,230,18824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
11-Oct-10,130,18827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
18-Nov-10,130,18891,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
18-Nov-10,230,18894,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
18-Nov-10,700,18897,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
18-Nov-10,710,18900,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
18-Nov-10,780,18904,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
18-Nov-10,330,18907,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
18-Nov-10,ZG02,18910,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
18-Nov-10,215,18913,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
18-Nov-10,120,18916,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
13-Dec-10,130,18986,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,5
13-Dec-10,230,18990,,1,,1,1,1,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,19
13-Dec-10,700,18996,,1,,1,1,1,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,19
13-Dec-10,710,19013,,1,,1,1,1,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,19
13-Dec-10,780,19022,,1,,1,1,1,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,19
13-Dec-10,330,19024,,1,,1,1,1,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,19
13-Dec-10,ZG02,19027,,1,,1,1,1,1,,1,,1,1,1,1,1,,1,,1,1,,1,1,,1,,,,1,,,1,19
